  0.04938,      -4.8566
  0.05000,      -4.8542
  0.05063,      -4.8518
  0.05125,      -4.8494
  0.05188,      -4.8542
  0.05250,      -4.8542
  0.05312,      -4.8542
  0.05375,      -4.8470
  0.05438,      -4.8566
  0.05500,      -4.8397
  0.05563,      -4.8542
  0.05625,      -4.8445
  0.05688,      -4.8494
  0.05750,      -4.8494
  0.05813,      -4.8566
  0.05875,      -4.8615
  0.05938,      -4.8494
  0.06000,      -4.8856
  0.06062,      -4.8518
  0.06125,      -4.8566
  0.06187,      -4.8542
  0.06250,      -4.8470
  0.06313,      -4.8300
  0.06375,      -4.8397
  0.06438,      -4.8300
  0.06500,      -4.8058
  0.06563,      -4.7357
  0.06625,      -4.5060
  0.06688,      -4.4045
  0.06750,      -4.2691
  0.06813,      -4.2739
  0.06875,      -4.3150
  0.06938,      -4.3876
  0.07000,      -4.4915
  0.07063,      -4.6414
  0.07125,      -4.6946
  0.07188,      -4.7744
  0.07250,      -4.7647
  0.07312,      -4.7647
  0.07375,      -4.7019
  0.07437,      -4.5592
  0.07500,      -4.3392
  0.07562,      -4.2352
  0.07625,      -4.0974
  0.07687,      -4.0878
  0.07750,      -4.0249
  0.07813,      -4.1047
  0.07875,      -4.2957
  0.07938,      -4.3948
  0.08000,      -4.5012
  0.08063,      -4.5641
  0.08125,      -4.4819
  0.08188,      -4.4528
  0.08250,      -4.4480
  0.08313,      -4.4190
  0.08375,      -4.3247
  0.08438,      -4.2618
  0.08500,      -4.3054
  0.08563,      -4.2957
  0.08625,      -4.3706
  0.08688,      -4.4553
  0.08750,      -4.6269
  0.08812,      -4.6705
  0.08875,      -4.7019
  0.08937,      -4.6705
  0.09000,      -4.6632
  0.09062,      -4.6100
  0.09125,      -4.3320
  0.09187,      -4.2183
  0.09250,      -4.1313
  0.09312,      -4.0781
  0.09375,      -4.0249
  0.09438,      -4.0031
  0.09500,      -4.1603
  0.09563,      -4.3658
  0.09625,      -4.3924
  0.09688,      -4.4238
  0.09750,      -4.4770
  0.09813,      -4.4383
  0.09875,      -4.4480
  0.09938,      -4.4335
  0.10000,      -4.3731
  0.10063,      -4.2691
  0.10125,      -4.1990
  0.10188,      -4.1724
  0.10250,      -4.3755
  0.10313,      -4.4915
  0.10375,      -4.5882
  0.10438,      -4.6632
  0.10500,      -4.6874
  0.10563,      -4.7164
  0.10625,      -4.6632
  0.10688,      -4.6318
  0.10750,      -4.5326
  0.10813,      -4.3561
  0.10875,      -4.1941
  0.10938,      -4.0201
  0.11000,      -3.9935
  0.11063,      -3.9838
  0.11125,      -4.1119
  0.11188,      -4.2183
  0.11250,      -4.3005
  0.11313,      -4.3900
  0.11375,      -4.4528
  0.11438,      -4.3972
  0.11500,      -4.3972
  0.11563,      -4.4287
  0.11625,      -4.3706
  0.11688,      -4.2860
  0.11750,      -4.2449
  0.11813,      -4.2232
  0.11875,      -4.2304
  0.11938,      -4.3078
  0.12000,      -4.4287
  0.12063,      -4.5157
  0.12125,      -4.6463
  0.12188,      -4.7140
  0.12250,      -4.6680
  0.12313,      -4.6439
  0.12375,      -4.4649
  0.12438,      -4.3416
  0.12500,      -4.2836
  0.12563,      -4.2183
  0.12625,      -4.0201
  0.12688,      -3.9693
  0.12750,      -3.9620
  0.12812,      -4.0491
  0.12875,      -4.1845
  0.12937,      -4.4045
  0.13000,      -4.4021
  0.13062,      -4.4190
  0.13125,      -4.4287
  0.13187,      -4.4069
  0.13250,      -4.3900
  0.13312,      -4.3078
  0.13375,      -4.1796
  0.13437,      -4.1748
  0.13500,      -4.1434
  0.13563,      -4.2812
  0.13625,      -4.3972
  0.13688,      -4.5496
  0.13750,      -4.5762
  0.13813,      -4.6463
  0.13875,      -4.6777
  0.13938,      -4.6801
  0.14000,      -4.5520
  0.14063,      -4.5302
  0.14125,      -4.2232
  0.14188,      -4.0926
  0.14250,      -4.0225
  0.14313,      -3.8992
  0.14375,      -3.8629
  0.14438,      -4.1748
  0.14500,      -4.1458
  0.14563,      -4.2232
  0.14625,      -4.2860
  0.14688,      -4.2739
  0.14750,      -4.3997
  0.14813,      -4.3320
  0.14875,      -4.3537
  0.14938,      -4.2497
  0.15000,      -4.2183
  0.15063,      -4.1023
  0.15125,      -4.1361
  0.15188,      -4.2473
  0.15250,      -4.2594
  0.15313,      -4.3102
  0.15375,      -4.4021
  0.15438,      -4.5109
  0.15500,      -4.6318
  0.15563,      -4.5544
  0.15625,      -4.5036
  0.15688,      -4.4553
  0.15750,      -4.2836
  0.15813,      -4.2546
  0.15875,      -4.0273
  0.15938,      -3.9306
  0.16000,      -3.8629
  0.16062,      -3.8798
  0.16125,      -3.9354
  0.16187,      -4.1434
  0.16250,      -4.2401
  0.16312,      -4.2788
  0.16375,      -4.3054
  0.16437,      -4.3537
  0.16500,      -4.3029
  0.16562,      -4.2328
  0.16625,      -4.1990
  0.16688,      -4.0902
  0.16750,      -4.0974
  0.16813,      -4.0974
  0.16875,      -4.0950
  0.16938,      -4.2183
  0.17000,      -4.3174
  0.17063,      -4.4214
  0.17125,      -4.5351
  0.17188,      -4.4867
  0.17250,      -4.4311
  0.17313,      -4.4674
  0.17375,      -4.3610
  0.17438,      -4.1555
  0.17500,      -4.0684
  0.17563,      -3.9596
  0.17625,      -3.8847
  0.17688,      -3.8170
  0.17750,      -3.8218
  0.17813,      -3.8702
  0.17875,      -3.9620
  0.17938,      -4.1675
  0.18000,      -4.2062
  0.18063,      -4.2183
  0.18125,      -4.2788
  0.18188,      -4.1966
  0.18250,      -4.0442
  0.18313,      -4.0612
  0.18375,      -4.0442
  0.18438,      -4.0128
  0.18500,      -4.0321
  0.18563,      -4.1530
  0.18625,      -4.2062
  0.18688,      -4.3078
  0.18750,      -4.4021
  0.18813,      -4.4432
  0.18875,      -4.3537
  0.18938,      -4.3223
  0.19000,      -4.3271
  0.19063,      -4.2618
  0.19125,      -4.0128
  0.19188,      -3.9378
  0.19250,      -3.8290
  0.19312,      -3.7517
  0.19375,      -3.7348
  0.19437,      -3.8798
  0.19500,      -3.8919
  0.19562,      -3.9935
  0.19625,      -4.0757
  0.19687,      -4.1313
  0.19750,      -4.2062
  0.19813,      -4.1700
  0.19875,      -4.1047
  0.19938,      -4.0442
  0.20000,      -3.9548
  0.20063,      -3.8943
  0.20125,      -3.9572
  0.20188,      -3.9935
  0.20250,      -4.0781
  0.20313,      -4.1651
  0.20375,      -4.3537
  0.20438,      -4.4166
  0.20500,      -4.4069
  0.20563,      -4.3295
  0.20625,      -4.3102
  0.20688,      -4.1506
  0.20750,      -4.1144
  0.20813,      -4.0297
  0.20875,      -3.9040
  0.20938,      -3.6791
  0.21000,      -3.7420
  0.21063,      -3.7348
  0.21125,      -3.9524
  0.21188,      -3.9451
  0.21250,      -3.9765
  0.21313,      -4.1047
  0.21375,      -4.2183
  0.21438,      -4.2401
  0.21500,      -4.1337
  0.21563,      -4.0636
  0.21625,      -4.0225
  0.21688,      -3.9451
  0.21750,      -3.9838
  0.21813,      -4.0080
  0.21875,      -4.0732
  0.21938,      -4.2135
  0.22000,      -4.2159
  0.22063,      -4.3295
  0.22125,      -4.4238
  0.22188,      -4.3803
  0.22250,      -4.3658
  0.22313,      -4.2860
  0.22375,      -4.2497
  0.22437,      -4.0128
  0.22500,      -3.9088
  0.22562,      -3.7879
  0.22625,      -3.7879
  0.22687,      -3.7879
  0.22750,      -3.7613
  0.22812,      -3.8581
  0.22875,      -3.9910
  0.22938,      -4.1724
  0.23000,      -4.1385
  0.23063,      -4.2086
  0.23125,      -4.1893
  0.23188,      -4.1869
  0.23250,      -4.1047
  0.23313,      -4.0055
  0.23375,      -3.9524
  0.23438,      -3.9572
  0.23500,      -3.9910
  0.23563,      -4.1361
  0.23625,      -4.2062
  0.23688,      -4.2836
  0.23750,      -4.3706
  0.23813,      -4.4263
  0.23875,      -4.3658
  0.23938,      -4.4166
  0.24000,      -4.3731
  0.24063,      -4.1917
  0.24125,      -4.1337
  0.24188,      -3.9161
  0.24250,      -3.8025
  0.24313,      -3.7372
  0.24375,      -3.7468
  0.24438,      -3.7976
  0.24500,      -3.9427
  0.24563,      -4.0273
  0.24625,      -4.1482
  0.24688,      -4.1869
  0.24750,      -4.1845
  0.24813,      -4.1119
  0.24875,      -4.1313
  0.24938,      -4.1071
  0.25000,      -4.0491
  0.25062,      -3.9959
  0.25125,      -4.0152
  0.25188,      -4.0926
  0.25250,      -4.1144
  0.25312,      -4.1941
  0.25375,      -4.3803
  0.25438,      -4.3537
  0.25500,      -4.3706
  0.25562,      -4.4432
  0.25625,      -4.4504
  0.25688,      -4.3005
  0.25750,      -4.0926
  0.25812,      -4.0007
  0.25875,      -3.9209
  0.25938,      -3.7710
  0.26000,      -3.7831
  0.26063,      -3.8170
  0.26125,      -3.8170
  0.26188,      -3.9862
  0.26250,      -4.0732
  0.26313,      -4.0902
  0.26375,      -4.1119
  0.26438,      -4.1845
  0.26500,      -4.0902
  0.26563,      -4.1385
  0.26625,      -4.0201
  0.26688,      -3.9620
  0.26750,      -3.9137
  0.26813,      -3.9862
  0.26875,      -4.1458
  0.26938,      -4.2473
  0.27000,      -4.3126
  0.27063,      -4.4045
  0.27125,      -4.3876
  0.27188,      -4.3682
  0.27250,      -4.3658
  0.27313,      -4.2909
  0.27375,      -4.1023
  0.27437,      -3.9451
  0.27500,      -3.8919
  0.27563,      -3.7493
  0.27625,      -3.6961
  0.27687,      -3.7348
  0.27750,      -3.7879
  0.27813,      -3.8677
  0.27875,      -3.9693
  0.27937,      -4.1264
  0.28000,      -4.1337
  0.28063,      -4.2788
  0.28125,      -4.1409
  0.28187,      -4.1482
  0.28250,      -4.0708
  0.28313,      -3.9693
  0.28375,      -3.9064
  0.28437,      -3.9499
  0.28500,      -3.9524
  0.28563,      -3.9862
  0.28625,      -4.1409
  0.28687,      -4.3102
  0.28750,      -4.3755
  0.28813,      -4.3755
  0.28875,      -4.3126
  0.28937,      -4.3029
  0.29000,      -4.2207
  0.29063,      -4.0732
  0.29125,      -3.8774
  0.29188,      -3.7517
  0.29250,      -3.7372
  0.29313,      -3.6332
  0.29375,      -3.7106
  0.29438,      -3.7565
  0.29500,      -3.9306
  0.29563,      -4.0684
  0.29625,      -4.1675
  0.29688,      -4.2159
  0.29750,      -4.1917
  0.29813,      -4.1144
  0.29875,      -4.0442
  0.29938,      -3.9378
  0.30000,      -3.9209
  0.30063,      -3.8871
  0.30125,      -3.9161
  0.30188,      -4.0055
  0.30250,      -4.0636
  0.30313,      -4.2038
  0.30375,      -4.3078
  0.30438,      -4.3658
  0.30500,      -4.2522
  0.30562,      -4.2377
  0.30625,      -4.2715
  0.30688,      -4.1917
  0.30750,      -4.0902
  0.30812,      -3.9040
  0.30875,      -3.8218
  0.30938,      -3.6646
  0.31000,      -3.6260
  0.31062,      -3.7057
  0.31125,      -3.8339
  0.31188,      -3.8967
  0.31250,      -3.9862
  0.31312,      -4.0684
  0.31375,      -4.1095
  0.31438,      -4.0708
  0.31500,      -3.9983
  0.31562,      -3.9209
  0.31625,      -3.8895
  0.31688,      -3.8532
  0.31750,      -3.8702
  0.31812,      -3.8556
  0.31875,      -3.9693
  0.31938,      -4.0902
  0.32000,      -4.1700
  0.32062,      -4.3271
  0.32125,      -4.3054
  0.32188,      -4.1796
  0.32250,      -4.1579
  0.32313,      -4.2111
  0.32375,      -4.0660
  0.32438,      -3.9644
  0.32500,      -3.8387
  0.32563,      -3.6912
  0.32625,      -3.6501
  0.32688,      -3.6525
  0.32750,      -3.7178
  0.32813,      -3.7976
  0.32875,      -3.9088
  0.32938,      -3.9524
  0.33000,      -4.0225
  0.33063,      -4.0515
  0.33125,      -3.9306
  0.33188,      -3.9596
  0.33250,      -3.8871
  0.33313,      -3.8315
  0.33375,      -3.7831
  0.33438,      -3.8218
  0.33500,      -3.8919
  0.33563,      -3.9886
  0.33625,      -4.0031
  0.33687,      -4.0829
  0.33750,      -4.1675
  0.33813,      -4.1893
  0.33875,      -4.1941
  0.33937,      -4.2135
  0.34000,      -4.0297
  0.34063,      -3.9209
  0.34125,      -3.8025
  0.34187,      -3.7372
  0.34250,      -3.5123
  0.34313,      -3.5341
  0.34375,      -3.5800
  0.34437,      -3.6284
  0.34500,      -3.7372
  0.34563,      -3.8726
  0.34625,      -3.9475
  0.34687,      -3.9330
  0.34750,      -3.9475
  0.34813,      -3.8581
  0.34875,      -3.8073
  0.34937,      -3.8073
  0.35000,      -3.7976
  0.35063,      -3.6743
  0.35125,      -3.8025
  0.35187,      -3.8581
  0.35250,      -3.9064
  0.35313,      -4.0007
  0.35375,      -4.0998
  0.35438,      -4.0587
  0.35500,      -4.0321
  0.35563,      -4.0684
  0.35625,      -3.9862
  0.35688,      -3.8508
  0.35750,      -3.8073
  0.35813,      -3.7130
  0.35875,      -3.5824
  0.35938,      -3.5075
  0.36000,      -3.4446
  0.36063,      -3.4760
  0.36125,      -3.7178
  0.36188,      -3.8073
  0.36250,      -3.8967
  0.36313,      -3.8750
  0.36375,      -3.8895
  0.36438,      -3.8339
  0.36500,      -3.8363
  0.36563,      -3.8411
  0.36625,      -3.6260
  0.36688,      -3.6912
  0.36750,      -3.7057
  0.36812,      -3.7444
  0.36875,      -3.8121
  0.36938,      -3.9016
  0.37000,      -3.9765
  0.37062,      -4.1216
  0.37125,      -4.0684
  0.37188,      -4.0249
  0.37250,      -4.0152
  0.37312,      -4.0055
  0.37375,      -3.7638
  0.37438,      -3.7493
  0.37500,      -3.5002
  0.37562,      -3.4132
  0.37625,      -3.4253
  0.37688,      -3.4712
  0.37750,      -3.4422
  0.37812,      -3.6405
  0.37875,      -3.7396
  0.37938,      -3.8653
  0.38000,      -3.9137
  0.38062,      -3.9185
  0.38125,      -3.7807
  0.38188,      -3.7904
  0.38250,      -3.7106
  0.38312,      -3.6671
  0.38375,      -3.6405
  0.38438,      -3.6816
  0.38500,      -3.7444
  0.38563,      -3.9113
  0.38625,      -3.9790
  0.38688,      -4.0007
  0.38750,      -4.0321
  0.38813,      -4.0031
  0.38875,      -4.0660
  0.38938,      -4.0201
  0.39000,      -3.8871
  0.39063,      -3.6598
  0.39125,      -3.5848
  0.39188,      -3.5002
  0.39250,      -3.4519
  0.39313,      -3.3963
  0.39375,      -3.4035
  0.39438,      -3.4760
  0.39500,      -3.7444
  0.39563,      -3.7976
  0.39625,      -3.8025
  0.39688,      -3.8653
  0.39750,      -3.8097
  0.39813,      -3.7686
  0.39875,      -3.7202
  0.39938,      -3.6743
  0.40000,      -3.6743
  0.40063,      -3.6090
  0.40125,      -3.6743
  0.40187,      -3.7541
  0.40250,      -3.8315
  0.40313,      -3.8895
  0.40375,      -4.0176
  0.40437,      -4.0321
  0.40500,      -4.0491
  0.40563,      -4.0201
  0.40625,      -3.9113
  0.40687,      -3.7493
  0.40750,      -3.7541
  0.40813,      -3.6961
  0.40875,      -3.5220
  0.40937,      -3.4035
  0.41000,      -3.4325
  0.41063,      -3.4760
  0.41125,      -3.6719
  0.41187,      -3.7517
  0.41250,      -3.8290
  0.41313,      -3.8750
  0.41375,      -3.9040
  0.41437,      -3.8194
  0.41500,      -3.8194
  0.41563,      -3.7251
  0.41625,      -3.6888
  0.41688,      -3.6646
  0.41750,      -3.7082
  0.41813,      -3.7251
  0.41875,      -3.7565
  0.41938,      -3.8967
  0.42000,      -4.0201
  0.42063,      -4.0442
  0.42125,      -4.1047
  0.42188,      -4.0563
  0.42250,      -4.0539
  0.42313,      -3.9064
  0.42375,      -3.8339
  0.42438,      -3.7444
  0.42500,      -3.5897
  0.42563,      -3.4301
  0.42625,      -3.3479
  0.42688,      -3.4277
  0.42750,      -3.5558
  0.42813,      -3.7493
  0.42875,      -3.7928
  0.42938,      -3.8750
  0.43000,      -3.9330
  0.43063,      -3.9185
  0.43125,      -3.7952
  0.43188,      -3.8145
  0.43250,      -3.7202
  0.43312,      -3.6912
  0.43375,      -3.6453
  0.43438,      -3.7348
  0.43500,      -3.7275
  0.43562,      -3.9910
  0.43625,      -4.0007
  0.43688,      -4.0660
  0.43750,      -4.0974
  0.43812,      -4.1264
  0.43875,      -4.0781
  0.43938,      -4.0539
  0.44000,      -3.9040
  0.44062,      -3.8073
  0.44125,      -3.6525
  0.44188,      -3.5800
  0.44250,      -3.4688
  0.44312,      -3.5655
  0.44375,      -3.6332
  0.44438,      -3.7154
  0.44500,      -3.8750
  0.44562,      -3.9233
  0.44625,      -3.8702
  0.44688,      -3.8992
  0.44750,      -3.8532
  0.44813,      -3.8411
  0.44875,      -3.8000
  0.44938,      -3.8073
  0.45000,      -3.7783
  0.45063,      -3.7517
  0.45125,      -3.8000
  0.45188,      -3.8992
  0.45250,      -3.9016
  0.45313,      -3.9548
  0.45375,      -4.1845
  0.45438,      -4.1675
  0.45500,      -4.0539
  0.45563,      -4.0829
  0.45625,      -4.0805
  0.45688,      -3.7976
  0.45750,      -3.7589
  0.45813,      -3.7275
  0.45875,      -3.5994
  0.45938,      -3.4785
  0.46000,      -3.5123
  0.46063,      -3.5607
  0.46125,      -3.9016
  0.46188,      -3.8170
  0.46250,      -3.8484
  0.46313,      -3.9717
  0.46375,      -3.9282
  0.46437,      -3.8170
  0.46500,      -3.8556
  0.46563,      -3.7759
  0.46625,      -3.7662
  0.46687,      -3.7493
  0.46750,      -3.7468
  0.46813,      -3.8653
  0.46875,      -3.8484
  0.46937,      -3.9596
  0.47000,      -4.1071
  0.47063,      -4.1821
  0.47125,      -4.1216
  0.47187,      -4.1047
  0.47250,      -4.1168
  0.47313,      -3.9306
  0.47375,      -3.8677
  0.47437,      -3.8097
  0.47500,      -3.5703
  0.47563,      -3.4954
  0.47625,      -3.5268
  0.47687,      -3.5534
  0.47750,      -3.8702
  0.47813,      -3.8750
  0.47875,      -3.9088
  0.47938,      -3.9572
  0.48000,      -3.9886
  0.48063,      -3.9524
  0.48125,      -3.8677
  0.48188,      -3.8581
  0.48250,      -3.8000
  0.48313,      -3.7710
  0.48375,      -3.7154
  0.48438,      -3.7275
  0.48500,      -3.8025
  0.48563,      -4.0467
  0.48625,      -4.0370
  0.48688,      -4.1313
  0.48750,      -4.2618
  0.48813,      -4.2981
  0.48875,      -4.0950
  0.48938,      -4.0829
  0.49000,      -3.9282
  0.49063,      -3.8798
  0.49125,      -3.7082
  0.49188,      -3.5583
  0.49250,      -3.4954
  0.49313,      -3.4930
  0.49375,      -3.6284
  0.49438,      -3.8411
  0.49500,      -3.8798
  0.49563,      -4.0080
  0.49625,      -4.0201
  0.49688,      -3.9499
  0.49750,      -3.8774
  0.49812,      -3.8895
  0.49875,      -3.9306
  0.49938,      -3.7613
  0.50000,      -3.7468
  0.50062,      -3.7686
  0.50125,      -3.8460
  0.50187,      -3.8605
  0.50250,      -4.0950
  0.50313,      -4.1506
  0.50375,      -4.2135
  0.50438,      -4.1579
  0.50500,      -4.1555
  0.50562,      -4.0974
  0.50625,      -3.9693
  0.50687,      -3.8411
  0.50750,      -3.8121
  0.50813,      -3.6284
  0.50875,      -3.5099
  0.50938,      -3.5679
  0.51000,      -3.5969
  0.51063,      -3.5873
  0.51125,      -3.9185
  0.51187,      -3.9354
  0.51250,      -3.9499
  0.51313,      -3.9088
  0.51375,      -3.9258
  0.51438,      -3.8798
  0.51500,      -3.8871
  0.51563,      -3.7662
  0.51625,      -3.7807
  0.51687,      -3.7493
  0.51750,      -3.8556
  0.51813,      -3.8967
  0.51875,      -3.9016
  0.51938,      -4.0346
  0.52000,      -4.2111
  0.52063,      -4.1966
  0.52125,      -4.1506
  0.52187,      -4.1845
  0.52250,      -4.1168
  0.52313,      -3.9378
  0.52375,      -3.7879
  0.52438,      -3.7082
  0.52500,      -3.6525
  0.52563,      -3.5631
  0.52625,      -3.5196
  0.52687,      -3.6550
  0.52750,      -3.7855
  0.52812,      -3.8218
  0.52875,      -3.8581
  0.52938,      -3.9282
  0.53000,      -3.9524
  0.53063,      -3.8798
  0.53125,      -3.8702
  0.53187,      -3.8170
  0.53250,      -3.8121
  0.53312,      -3.7420
  0.53375,      -3.6284
  0.53438,      -3.7686
  0.53500,      -3.8702
  0.53563,      -4.0249
  0.53625,      -4.0757
  0.53687,      -4.1966
  0.53750,      -4.2086
  0.53812,      -4.1240
  0.53875,      -4.1409
  0.53938,      -4.4045
  0.54000,      -3.8605
  0.54063,      -3.7855
  0.54125,      -3.5921
  0.54188,      -3.5196
  0.54250,      -3.4301
  0.54312,      -3.4809
  0.54375,      -3.5462
  0.54438,      -3.8049
  0.54500,      -3.8605
  0.54563,      -3.9233
  0.54625,      -3.9644
  0.54688,      -3.9451
  0.54750,      -3.8919
  0.54812,      -3.8266
  0.54875,      -3.7589
  0.54938,      -3.7468
  0.55000,      -3.6864
  0.55063,      -3.8025
  0.55125,      -3.8266
  0.55188,      -3.8532
  0.55250,      -3.9741
  0.55312,      -4.1966
  0.55375,      -4.2014
  0.55438,      -4.1144
  0.55500,      -4.1192
  0.55563,      -4.0442
  0.55625,      -3.9016
  0.55688,      -3.8798
  0.55750,      -3.6985
  0.55812,      -3.6235
  0.55875,      -3.4881
  0.55938,      -3.4809
  0.56000,      -3.6018
  0.56063,      -3.7686
  0.56125,      -3.9765
  0.56188,      -3.8653
  0.56250,      -3.9475
  0.56312,      -3.9644
  0.56375,      -3.9814
  0.56437,      -3.9209
  0.56500,      -3.8532
  0.56563,      -3.7613
  0.56625,      -3.8073
  0.56688,      -3.7396
  0.56750,      -3.7879
  0.56812,      -3.8242
  0.56875,      -4.0031
  0.56937,      -4.0805
  0.57000,      -4.2014
  0.57063,      -4.2570
  0.57125,      -4.1990
  0.57188,      -4.1530
  0.57250,      -4.0950
  0.57313,      -4.0249
  0.57375,      -3.8218
  0.57437,      -3.6961
  0.57500,      -3.5631
  0.57563,      -3.5123
  0.57625,      -3.5413
  0.57688,      -3.6380
  0.57750,      -3.8121
  0.57813,      -3.8967
  0.57875,      -3.9137
  0.57937,      -3.9765
  0.58000,      -4.0249
  0.58063,      -4.0249
  0.58125,      -3.9378
  0.58188,      -3.9233
  0.58250,      -3.7976
  0.58313,      -3.7493
  0.58375,      -3.7638
  0.58437,      -3.8290
  0.58500,      -3.8629
  0.58563,      -4.0442
  0.58625,      -4.2062
  0.58688,      -4.2884
  0.58750,      -4.2522
  0.58813,      -4.2135
  0.58875,      -4.1821
  0.58937,      -4.0225
  0.59000,      -3.9475
  0.59063,      -3.8919
  0.59125,      -3.6936
  0.59188,      -3.6405
  0.59250,      -3.5631
  0.59313,      -3.6525
  0.59375,      -3.7589
  0.59437,      -3.8702
  0.59500,      -3.8967
  0.59562,      -4.0370
  0.59625,      -4.0950
  0.59688,      -4.0515
  0.59750,      -4.0297
  0.59813,      -3.9838
  0.59875,      -3.8363
  0.59937,      -3.7952
  0.60000,      -3.8677
  0.60062,      -3.8774
  0.60125,      -3.9451
  0.60188,      -4.0442
  0.60250,      -4.1240
  0.60313,      -4.2497
  0.60375,      -4.2618
  0.60438,      -4.2135
  0.60500,      -4.2739
  0.60562,      -4.2377
  0.60625,      -4.0080
  0.60688,      -3.8967
  0.60750,      -3.7468
  0.60813,      -3.6380
  0.60875,      -3.5994
  0.60938,      -3.6888
  0.61000,      -3.7493
  0.61062,      -3.9040
  0.61125,      -4.1023
  0.61188,      -4.0757
  0.61250,      -4.0684
  0.61313,      -4.0442
  0.61375,      -4.0684
  0.61438,      -4.0297
  0.61500,      -3.9548
  0.61562,      -3.8653
  0.61625,      -3.8097
  0.61688,      -3.8605
  0.61750,      -3.8871
  0.61813,      -3.9669
  0.61875,      -4.1530
  0.61938,      -4.1651
  0.62000,      -4.3416
  0.62062,      -4.3126
  0.62125,      -4.2473
  0.62188,      -4.1748
  0.62250,      -4.1144
  0.62313,      -3.9113
  0.62375,      -3.8677
  0.62438,      -3.7396
  0.62500,      -3.6284
  0.62562,      -3.7009
  0.62625,      -3.7009
  0.62687,      -3.7130
  0.62750,      -3.7976
  0.62813,      -3.9644
  0.62875,      -4.0201
  0.62938,      -4.0829
  0.63000,      -4.0297
  0.63062,      -4.0321
  0.63125,      -4.0128
  0.63187,      -3.9427
  0.63250,      -3.8073
  0.63313,      -3.8363
  0.63375,      -3.8605
  0.63438,      -3.9088
  0.63500,      -4.0563
  0.63563,      -4.1530
  0.63625,      -4.2062
  0.63687,      -4.2715
  0.63750,      -4.2352
  0.63813,      -4.2643
  0.63875,      -4.1313
  0.63938,      -4.0612
  0.64000,      -3.8992
  0.64063,      -3.8484
  0.64125,      -3.6598
  0.64187,      -3.5969
  0.64250,      -3.5679
  0.64313,      -3.5437
  0.64375,      -3.6719
  0.64438,      -3.8339
  0.64500,      -3.9354
  0.64563,      -4.0515
  0.64625,      -4.0442
  0.64687,      -3.9765
  0.64750,      -3.9378
  0.64813,      -3.9378
  0.64875,      -3.8315
  0.64938,      -3.7686
  0.65000,      -3.7662
  0.65063,      -3.7783
  0.65125,      -3.9113
  0.65187,      -4.0249
  0.65250,      -4.0467
  0.65313,      -4.1023
  0.65375,      -4.2836
  0.65438,      -4.1530
  0.65500,      -4.1192
  0.65563,      -4.0732
  0.65625,      -3.9765
  0.65687,      -3.7904
  0.65750,      -3.7106
  0.65812,      -3.6429
  0.65875,      -3.5171
  0.65938,      -3.4567
  0.66000,      -3.6622
  0.66063,      -3.6477
  0.66125,      -3.8073
  0.66187,      -3.9765
  0.66250,      -3.9814
  0.66312,      -3.9427
  0.66375,      -3.9524
  0.66438,      -3.9644
  0.66500,      -3.8556
  0.66563,      -3.8847
  0.66625,      -3.8484
  0.66688,      -3.8073
  0.66750,      -3.8605
  0.66812,      -3.9185
  0.66875,      -4.0732
  0.66938,      -4.2135
  0.67000,      -4.2522
  0.67063,      -4.2425
  0.67125,      -4.1966
  0.67188,      -4.1192
